,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
126497,8/29/2020,5957832.0,44238.0,41582.0,182440.0,983.0,912.571,17895.951,132.881,124.903,548.008,2.953,2.741,0.94,9697.0,29.128,31178.0,93.652,,,,,798350.0,90231097.0,271.033,2.398,851204.0,2.557,0.049,20.5,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126498,8/30/2020,5992760.0,34928.0,41634.0,182889.0,449.0,906.0,18000.867,104.916,125.059,549.356,1.349,2.721,0.95,9549.0,28.683,31074.0,93.339,,,29928.0,89.897,614738.0,90845835.0,272.88,1.847,858772.0,2.58,0.048,20.6,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,232612.2,11.85,16.13,698.7133301
126499,8/31/2020,6025373.0,32613.0,41311.0,183383.0,494.0,913.429,18098.829,97.962,124.089,550.84,1.484,2.744,0.95,9513.0,28.575,31403.0,94.327,,,,,661669.0,91507504.0,274.867,1.988,858045.0,2.577,0.048,20.8,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126500,9/1/2020,6068316.0,42943.0,41599.0,184444.0,1061.0,888.714,18227.82,128.991,124.954,554.027,3.187,2.669,0.96,9476.0,28.464,31126.0,93.495,,,,,907749.0,92415253.0,277.594,2.727,858313.0,2.578,0.048,20.6,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126501,9/2/2020,6108957.0,40641.0,41125.571,185496.0,1052.0,870.714,18349.896,122.076,123.532,557.187,3.16,2.615,0.95,9367.0,28.136,30837.0,92.627,,,,,1027296.0,93442549.0,280.68,3.086,859661.0,2.582,0.048,20.9,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126502,9/3/2020,6153309.0,44352.0,40892.143,186527.0,1031.0,858.714,18483.119,133.223,122.831,560.284,3.097,2.579,0.95,9238.0,27.749,30310.0,91.044,,,,,1032761.0,94475310.0,283.782,3.102,861398.0,2.587,0.047,21.1,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126503,9/4/2020,6203997.0,50688.0,41486.143,187506.0,979.0,864.143,18635.374,152.255,124.615,563.225,2.941,2.596,0.94,9231.0,27.728,29892.0,89.789,,,,,999514.0,95474824.0,286.784,3.002,863154.0,2.593,0.048,20.8,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126504,9/5/2020,6247505.0,43508.0,41381.857,188326.0,820.0,840.857,18766.062,130.688,124.302,565.688,2.463,2.526,0.93,9091.0,27.307,28844.0,86.641,,,,,816488.0,96291312.0,289.237,2.453,865745.0,2.6,0.048,20.9,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126505,9/6/2020,6278555.0,31050.0,40827.857,188766.0,440.0,839.571,18859.329,93.267,122.637,567.009,1.322,2.522,0.91,9010.0,27.064,28368.0,85.211,,,27097.0,81.393,565755.0,96857067.0,290.936,1.699,858747.0,2.579,0.048,21.0,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,240007.3,11.9,14.0,720.9265027
126506,9/7/2020,6302453.0,23898.0,39582.857,189086.0,320.0,814.714,18931.113,71.784,118.898,567.971,0.961,2.447,0.89,8974.0,26.956,28588.0,85.872,,,,,414720.0,97271787.0,292.182,1.246,823469.0,2.474,0.048,20.8,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126507,9/8/2020,6328143.0,25690.0,37118.143,189554.0,468.0,730.0,19008.28,77.167,111.494,569.376,1.406,2.193,0.9,8974.0,26.956,28961.0,86.992,,,,,664036.0,97935823.0,294.177,1.995,788653.0,2.369,0.047,21.2,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126508,9/9/2020,6362679.0,34536.0,36246.0,190659.0,1105.0,737.571,19112.018,103.738,108.875,572.696,3.319,2.215,0.92,8787.0,26.394,28781.0,86.451,,,,,959135.0,98894958.0,297.058,2.881,778916.0,2.34,0.047,21.5,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126509,9/10/2020,6398576.0,35897.0,35038.143,191583.0,924.0,722.286,19219.845,107.826,105.246,575.471,2.775,2.17,0.95,8592.0,25.808,28029.0,84.193,,,,,1087966.0,99982924.0,300.326,3.268,786802.0,2.363,0.045,22.5,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126510,9/11/2020,6446597.0,48021.0,34657.143,192739.0,1156.0,747.571,19364.089,144.244,104.102,578.943,3.472,2.246,0.98,8532.0,25.628,27370.0,82.213,,,,,1100497.0,101083421.0,303.631,3.306,801228.0,2.407,0.043,23.1,tests performed,,,,,,,,,,,,,,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126511,9/12/2020,6488285.0,41688.0,34397.143,193488.0,749.0,737.429,19489.31,125.221,103.321,581.193,2.25,2.215,1.0,8312.0,24.967,26510.0,79.63,,,,,865547.0,101948968.0,306.231,2.6,808237.0,2.428,0.043,23.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126512,9/13/2020,6522818.0,34533.0,34894.714,193888.0,400.0,731.714,19593.039,103.729,104.816,582.395,1.202,2.198,1.02,8261.0,24.814,26329.0,79.086,,,28404.0,85.319,627869.0,102576837.0,308.117,1.886,817110.0,2.454,0.043,23.4,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,246570.2,11.91,12.37,740.6399387
126513,9/14/2020,6555983.0,33165.0,36218.571,194311.0,423.0,746.429,19692.659,99.62,108.792,583.665,1.271,2.242,1.03,8267.0,24.832,26794.0,80.483,,,,,708496.0,103285333.0,310.245,2.128,859078.0,2.58,0.042,23.7,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126514,9/15/2020,6595526.0,39543.0,38197.571,195513.0,1202.0,851.286,19811.437,118.778,114.737,587.276,3.611,2.557,1.04,8161.0,24.514,26942.0,80.928,,,,,967518.0,104252851.0,313.151,2.906,902433.0,2.711,0.042,23.6,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126515,9/16/2020,6634400.0,38874.0,38817.286,196468.0,955.0,829.857,19928.205,116.769,116.598,590.145,2.869,2.493,1.05,8075.0,24.255,26380.0,79.239,,,,,1139566.0,105392417.0,316.574,3.423,928208.0,2.788,0.042,23.9,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126516,9/17/2020,6679650.0,45250.0,40153.429,197334.0,866.0,821.571,20064.126,135.921,120.612,592.746,2.601,2.468,1.06,8026.0,24.108,26092.0,78.374,,,,,1157995.0,106550412.0,320.053,3.478,938213.0,2.818,0.043,23.4,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126517,9/18/2020,6728873.0,49223.0,40325.143,198294.0,960.0,793.571,20211.981,147.855,121.127,595.629,2.884,2.384,1.06,7971.0,23.943,25839.0,77.614,,,,,1229402.0,107779814.0,323.746,3.693,956628.0,2.873,0.042,23.7,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126518,9/19/2020,6771611.0,42738.0,40475.143,199005.0,711.0,788.143,20340.356,128.375,121.578,597.765,2.136,2.367,1.07,7834.0,23.532,25488.0,76.56,,,,,938515.0,108718329.0,326.565,2.819,967052.0,2.905,0.042,23.9,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126519,9/20/2020,6810528.0,38917.0,41101.429,199275.0,270.0,769.571,20457.253,116.898,123.459,598.576,0.811,2.312,1.08,7842.0,23.556,25553.0,76.755,,,24024.0,72.163,624169.0,109342498.0,328.44,1.875,966523.0,2.903,0.043,23.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,253173.5,11.93,12.44,760.474727
126520,9/21/2020,6861122.0,50594.0,43591.286,199688.0,413.0,768.143,20609.226,151.973,130.938,599.817,1.241,2.307,1.09,7857.0,23.601,26386.0,79.257,,,,,750252.0,110092750.0,330.693,2.254,972488.0,2.921,0.045,22.3,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126521,9/22/2020,6901282.0,40160.0,43679.429,200723.0,1035.0,744.286,20729.857,120.631,131.203,602.926,3.109,2.236,1.06,7862.0,23.616,26440.0,79.42,,,,,1029797.0,111122547.0,333.786,3.093,981385.0,2.948,0.045,22.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126522,9/23/2020,6940134.0,38852.0,43676.286,201788.0,1065.0,760.0,20846.56,116.702,131.193,606.125,3.199,2.283,1.04,7861.0,23.613,26483.0,79.549,,,,,1204901.0,112327448.0,337.406,3.619,990719.0,2.976,0.044,22.7,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126523,9/24/2020,6987609.0,47475.0,43994.143,202695.0,907.0,765.857,20989.164,142.604,132.148,608.849,2.724,2.3,1.03,7830.0,23.52,26406.0,79.318,,,,,1202393.0,113529841.0,341.017,3.612,997061.0,2.995,0.044,22.7,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126524,9/25/2020,7036156.0,48547.0,43897.571,203610.0,915.0,759.429,21134.988,145.824,131.858,611.597,2.748,2.281,1.02,7813.0,23.468,26274.0,78.921,,,,,1129702.0,114659543.0,344.411,3.393,982818.0,2.952,0.045,22.4,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126525,9/26/2020,7081086.0,44930.0,44210.714,204393.0,783.0,769.714,21269.947,134.959,132.799,613.949,2.352,2.312,1.02,7796.0,23.417,25903.0,77.807,,,,,938984.0,115598527.0,347.231,2.82,982885.0,2.952,0.045,22.2,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126526,9/27/2020,7119240.0,38154.0,44101.714,204705.0,312.0,775.714,21384.553,114.606,132.471,614.887,0.937,2.33,1.02,8067.0,24.231,25970.0,78.008,,,24876.0,74.722,597459.0,116195986.0,349.026,1.795,979070.0,2.941,0.045,22.2,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,260406.6,11.97,13.56,782.201289
126527,9/28/2020,7151689.0,32449.0,41509.571,205046.0,341.0,765.429,21482.022,97.469,124.685,615.911,1.024,2.299,1.02,7915.0,23.775,27020.0,81.162,,,,,667874.0,116863860.0,351.032,2.006,967301.0,2.906,0.043,23.3,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126528,9/29/2020,7195203.0,43514.0,41988.714,205948.0,902.0,746.429,21612.728,130.706,126.124,618.62,2.709,2.242,1.02,8043.0,24.159,27506.0,82.622,,,,,984514.0,117848374.0,353.989,2.957,960832.0,2.886,0.044,22.9,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126529,9/30/2020,7234282.0,39079.0,42021.143,206880.0,932.0,727.429,21730.112,117.384,126.222,621.42,2.8,2.185,1.03,8070.0,24.24,27668.0,83.108,,,,,1200859.0,119049233.0,357.596,3.607,960255.0,2.884,0.044,22.9,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126530,10/1/2020,7280376.0,46094.0,41823.857,207796.0,916.0,728.714,21868.568,138.456,125.629,624.171,2.751,2.189,1.04,8005.0,24.045,27477.0,82.535,,,,,1224407.0,120273640.0,361.274,3.678,963400.0,2.894,0.043,23.0,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126531,10/2/2020,7335507.0,55131.0,42764.429,208637.0,841.0,718.143,22034.169,165.601,128.454,626.697,2.526,2.157,1.05,7957.0,23.901,27408.0,82.327,,,,,1191787.0,121465427.0,364.854,3.58,972269.0,2.92,0.044,22.7,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126532,10/3/2020,7386166.0,50659.0,43582.857,209323.0,686.0,704.286,22186.337,152.168,130.913,628.758,2.061,2.116,1.06,7964.0,23.922,27270.0,81.913,,,,,976155.0,122441582.0,367.786,2.932,977579.0,2.936,0.045,22.4,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126533,10/4/2020,7420798.0,34632.0,43079.714,209692.0,369.0,712.429,22290.363,104.027,129.402,629.866,1.108,2.14,1.06,8119.0,24.388,27870.0,83.715,,,27606.0,82.922,641082.0,123082664.0,369.712,1.926,983811.0,2.955,0.044,22.8,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,266284.3,11.94,10.91,799.8565424
126534,10/5/2020,7459027.0,38229.0,43905.429,210174.0,482.0,732.571,22405.195,114.831,131.882,631.314,1.448,2.2,1.07,8332.0,25.027,28952.0,86.965,,,,,807299.0,123889963.0,372.137,2.425,1003729.0,3.015,0.044,22.9,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126535,10/6/2020,7504246.0,45219.0,44149.0,210875.0,701.0,703.857,22541.022,135.827,132.613,633.42,2.106,2.114,1.09,8569.0,25.739,29991.0,90.086,,,,,1227556.0,125117519.0,375.824,3.687,1038449.0,3.119,0.043,23.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126536,10/7/2020,7555463.0,51217.0,45883.0,211794.0,919.0,702.0,22694.866,153.844,137.822,636.18,2.76,2.109,1.11,8638.0,25.947,30536.0,91.723,,,,,1412563.0,126530082.0,380.067,4.243,1068693.0,3.21,0.043,23.3,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126537,10/8/2020,7614378.0,58915.0,47714.571,212776.0,982.0,711.429,22871.833,176.967,143.324,639.13,2.95,2.137,1.11,8624.0,25.905,31005.0,93.132,,,,,1431250.0,127961332.0,384.366,4.299,1098242.0,3.299,0.043,23.0,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126538,10/9/2020,7671128.0,56750.0,47945.857,213749.0,973.0,730.286,23042.297,170.464,144.018,642.053,2.923,2.194,1.11,8723.0,26.202,31204.0,93.73,,,,,1400826.0,129362158.0,388.574,4.208,1128104.0,3.389,0.043,23.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126539,10/10/2020,7726867.0,55739.0,48671.571,214409.0,660.0,726.571,23209.724,167.427,146.198,644.035,1.982,2.182,1.11,8730.0,26.223,30982.0,93.063,,,,,1103907.0,130466065.0,391.89,3.316,1146355.0,3.443,0.042,23.6,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126540,10/11/2020,7773698.0,46831.0,50414.286,214876.0,467.0,740.571,23350.394,140.67,151.433,645.438,1.403,2.225,1.11,8819.0,26.49,31434.0,94.42,,,33666.0,101.125,747824.0,131213889.0,394.136,2.246,1161604.0,3.489,0.043,23.0,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,273667.6,11.98,13.58,822.0342705
126541,10/12/2020,7815430.0,41732.0,50914.714,215274.0,398.0,728.571,23475.747,125.353,152.936,646.633,1.196,2.188,1.11,9057.0,27.205,32779.0,98.461,,,,,809351.0,132023240.0,396.567,2.431,1161897.0,3.49,0.044,22.8,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126542,10/13/2020,7866521.0,51091.0,51753.571,216051.0,777.0,739.429,23629.212,153.466,155.456,648.967,2.334,2.221,1.13,9412.0,28.271,33507.0,100.647,,,,,1064955.0,133088195.0,399.766,3.199,1138668.0,3.42,0.045,22.0,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126543,10/14/2020,7925823.0,59302.0,52908.571,217050.0,999.0,750.857,23807.342,178.13,158.925,651.968,3.001,2.255,1.14,9303.0,27.944,33933.0,101.927,,,,,1229716.0,134317911.0,403.46,3.694,1112547.0,3.342,0.048,21.0,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126544,10/15/2020,7990938.0,65115.0,53794.286,217895.0,845.0,731.286,24002.932,195.59,161.586,654.506,2.538,2.197,1.14,9478.0,28.47,34387.0,103.291,,,,,1304088.0,135621999.0,407.377,3.917,1094381.0,3.287,0.049,20.3,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126545,10/16/2020,8060059.0,69121.0,55561.571,218838.0,943.0,727.0,24210.556,207.624,166.894,657.339,2.833,2.184,1.15,9538.0,28.65,34639.0,104.048,,,,,1329883.0,136951882.0,411.372,3.995,1084246.0,3.257,0.051,19.5,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126546,10/17/2020,8117751.0,57692.0,55840.571,219658.0,820.0,749.857,24383.849,173.293,167.732,659.802,2.463,2.252,1.14,9516.0,28.584,34319.0,103.086,,,,,1116669.0,138068551.0,414.726,3.354,1086069.0,3.262,0.051,19.4,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126547,10/18/2020,8168739.0,50988.0,56434.429,220121.0,463.0,749.286,24537.005,153.156,169.516,661.193,1.391,2.251,1.16,9725.0,29.212,35012.0,105.168,,,36996.0,111.127,770670.0,138839221.0,417.041,2.315,1089333.0,3.272,0.052,19.3,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,279655.5,11.96,10.97,840.0205393
126548,10/19/2020,8235477.0,66738.0,60006.714,220611.0,490.0,762.429,24737.471,200.466,180.246,662.664,1.472,2.29,1.17,10075.0,30.263,36431.0,109.43,,,,,875660.0,139714881.0,419.671,2.63,1098806.0,3.301,0.055,18.3,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126549,10/20/2020,8297172.0,61695.0,61521.571,221548.0,937.0,785.286,24922.789,185.318,184.797,665.479,2.815,2.359,1.17,10214.0,30.68,37408.0,112.365,,,,,1277213.0,140992094.0,423.508,3.836,1129128.0,3.392,0.054,18.4,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126550,10/21/2020,8360493.0,63321.0,62095.714,222722.0,1174.0,810.286,25112.99,190.202,186.521,669.005,3.526,2.434,1.17,10437.0,31.35,38104.0,114.456,,,,,1479860.0,142471954.0,427.953,4.445,1164863.0,3.499,0.053,18.8,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126551,10/22/2020,8436718.0,76225.0,63682.857,223579.0,857.0,812.0,25341.953,228.962,191.289,671.58,2.574,2.439,1.18,10648.0,31.984,38848.0,116.69,,,,,1532569.0,144004523.0,432.556,4.603,1197503.0,3.597,0.053,18.8,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126552,10/23/2020,8519196.0,82478.0,65591.0,224529.0,950.0,813.0,25589.697,247.745,197.02,674.433,2.854,2.442,1.19,10712.0,32.176,39078.0,117.381,,,,,1465671.0,145470194.0,436.959,4.403,1216902.0,3.655,0.054,18.6,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126553,10/24/2020,8602923.0,83727.0,69310.286,225492.0,963.0,833.429,25841.194,251.497,208.192,677.326,2.893,2.503,1.19,10713.0,32.179,39348.0,118.192,,,,,1179723.0,146649917.0,440.502,3.544,1225909.0,3.682,0.057,17.7,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126554,10/25/2020,8665590.0,62667.0,70978.714,225950.0,458.0,832.714,26029.431,188.237,213.204,678.702,1.376,2.501,1.18,10854.0,32.603,39986.0,120.109,,,41406.0,124.374,793674.0,147443591.0,442.886,2.384,1229196.0,3.692,0.058,17.3,tests performed,,,,,,,,,,,,,,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,286786.6,11.98,12.96,861.4407169
126555,10/26/2020,8731566.0,65976.0,70869.857,226472.0,522.0,837.286,26227.608,198.177,212.877,680.27,1.568,2.515,1.19,11112.0,33.378,41342.0,124.182,,,,,954312.0,148397903.0,445.753,2.867,1240432.0,3.726,0.057,17.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126556,10/27/2020,8808727.0,77161.0,73079.286,227483.0,1011.0,847.857,26459.382,231.774,219.513,683.306,3.037,2.547,1.19,11434.0,34.345,42272.0,126.975,,,,,1340187.0,149738090.0,449.779,4.026,1249428.0,3.753,0.058,17.1,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126557,10/28/2020,8887995.0,79268.0,75357.429,228517.0,1034.0,827.857,26697.484,238.103,226.356,686.412,3.106,2.487,1.2,11648.0,34.988,43442.0,130.49,,,,,1503813.0,151241903.0,454.296,4.517,1252850.0,3.763,0.06,16.6,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126558,10/29/2020,8979212.0,91217.0,77499.143,229520.0,1003.0,848.714,26971.479,273.995,232.79,689.425,3.013,2.549,1.22,11823.0,35.514,44163.0,132.655,,,,,1485817.0,152727720.0,458.759,4.463,1246171.0,3.743,0.062,16.1,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126559,10/30/2020,9079302.0,100090.0,80015.143,230584.0,1064.0,865.0,27272.126,300.647,240.347,692.621,3.196,2.598,1.23,11854.0,35.607,45110.0,135.5,,,,,1501225.0,154228945.0,463.268,4.509,1251250.0,3.758,0.064,15.6,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
126560,10/31/2020,9170037.0,90735.0,81016.286,231515.0,931.0,860.429,27544.673,272.547,243.354,695.418,2.797,2.585,1.25,11903.0,35.754,45137.0,135.581,,,,,1220142.0,155449087.0,466.933,3.665,1257024.0,3.776,0.064,15.5,tests performed,,,,,,,,,,,,,,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,2.77,,,,
