,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
59125,9/3/2020,125012.0,2661.0,2018.143,998.0,16.0,14.143,13455.172,286.406,217.215,107.416,1.722,1.522,1.29,116.0,13.197,1009.0,114.792,,,,,35228.0,2568919.0,276.495,3.792,25599.0,2.755,0.079,12.7,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59126,9/4/2020,127635.0,2623.0,2131.143,1010.0,12.0,14.143,13737.488,282.316,229.377,108.707,1.292,1.522,1.3,122.0,13.88,991.0,112.745,,,,,31548.0,2600467.0,279.891,3.396,26779.0,2.882,0.08,12.6,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59127,9/5/2020,129140.0,1505.0,2216.143,1025.0,15.0,15.571,13899.473,161.985,238.526,110.322,1.614,1.676,1.31,129.0,14.676,1005.0,114.337,,,,,15944.0,2616411.0,281.607,1.716,27527.0,2.963,0.081,12.4,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59128,9/6/2020,131317.0,2177.0,2369.857,1037.0,12.0,15.286,14133.785,234.313,255.07,111.613,1.292,1.645,1.33,133.0,15.131,1132.0,128.786,433.0,49.262,981.0,111.607,19671.0,2636082.0,283.724,2.117,28401.0,3.057,0.083,12.0,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,877.2,2.75,13.1,94.41394898
59129,9/7/2020,134705.0,3388.0,2542.714,1054.0,17.0,14.429,14498.439,364.654,273.675,113.443,1.83,1.553,1.34,135.0,15.359,1119.0,127.307,,,,,41454.0,2677536.0,288.186,4.462,29756.0,3.203,0.085,11.7,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59130,9/8/2020,138194.0,3489.0,2719.429,1074.0,20.0,15.143,14873.964,375.525,292.695,115.596,2.153,1.63,1.35,141.0,16.041,1143.0,130.037,,,,,45674.0,2723210.0,293.102,4.916,32214.0,3.467,0.084,11.8,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59131,9/9/2020,142190.0,3996.0,2834.143,1089.0,15.0,15.286,15304.058,430.094,305.042,117.21,1.614,1.645,1.35,146.0,16.61,1154.0,131.289,,,,,46408.0,2769618.0,298.097,4.995,33704.0,3.628,0.084,11.9,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59132,9/10/2020,146351.0,4161.0,3048.429,1103.0,14.0,15.0,15751.91,447.853,328.106,118.717,1.507,1.614,1.35,150.0,17.065,1184.0,134.702,,,,,48748.0,2818366.0,303.344,5.247,35635.0,3.835,0.086,11.7,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59133,9/11/2020,150326.0,3975.0,3241.571,1123.0,20.0,16.143,16179.744,427.833,348.894,120.87,2.153,1.737,1.35,141.0,16.041,1189.0,135.271,,,,,43702.0,2862068.0,308.047,4.704,37372.0,4.022,0.087,11.5,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59134,9/12/2020,153045.0,2719.0,3415.0,1138.0,15.0,16.143,16472.393,292.649,367.56,122.484,1.614,1.737,1.34,138.0,15.7,1191.0,135.498,,,,,30570.0,2892638.0,311.338,3.29,39461.0,4.247,0.087,11.6,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59135,9/13/2020,156220.0,3175.0,3557.571,1155.0,17.0,16.857,16814.121,341.729,382.905,124.314,1.83,1.814,1.34,150.0,17.065,1313.0,149.378,510.0,58.022,1198.0,136.295,34979.0,2927617.0,315.102,3.765,41648.0,4.483,0.085,11.7,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,1053.7,3.23,22.44,113.4108277
59136,9/14/2020,161025.0,4805.0,3760.0,1175.0,20.0,17.286,17331.288,517.167,404.693,126.466,2.153,1.86,1.33,145.0,16.496,1347.0,153.246,,,,,48442.0,2976059.0,320.316,5.214,42646.0,4.59,0.088,11.3,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59137,9/15/2020,166564.0,5539.0,4052.857,1191.0,16.0,16.714,17927.457,596.168,436.213,128.189,1.722,1.799,1.31,140.0,15.928,1343.0,152.791,,,,,57765.0,3033824.0,326.534,6.217,44373.0,4.776,0.091,10.9,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59138,9/16/2020,171138.0,4574.0,4135.429,1217.0,26.0,18.286,18419.761,492.304,445.1,130.987,2.798,1.968,1.29,141.0,16.041,1365.0,155.294,,,,,54228.0,3088052.0,332.37,5.837,45491.0,4.896,0.091,11.0,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59139,9/17/2020,176523.0,5385.0,4310.286,1235.0,18.0,18.857,18999.354,579.593,463.921,132.924,1.937,2.03,1.28,160.0,18.203,1403.0,159.617,,,,,58810.0,3146862.0,338.7,6.33,46928.0,5.051,0.092,10.9,tests performed,,,,,,,,,,,,,,37.96,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59140,9/18/2020,181863.0,5340.0,4505.286,1255.0,20.0,18.857,19574.104,574.75,484.909,135.077,2.153,2.03,1.27,155.0,17.634,1398.0,159.048,,,,,54471.0,3201333.0,344.563,5.863,48466.0,5.216,0.093,10.8,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59141,9/19/2020,185672.0,3809.0,4661.0,1282.0,27.0,20.571,19984.071,409.967,501.668,137.983,2.906,2.214,1.26,163.0,18.544,1391.0,158.252,,,,,42832.0,3244165.0,349.173,4.61,50218.0,5.405,0.093,10.8,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59142,9/20/2020,188251.0,2579.0,4575.857,1303.0,21.0,21.143,20261.651,277.58,492.504,140.243,2.26,2.276,1.24,167.0,18.999,1497.0,170.312,657.0,74.746,1419.0,161.438,24491.0,3268656.0,351.809,2.636,48720.0,5.244,0.094,10.6,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,1261.2,3.77,26.05,135.7442686
59143,9/21/2020,192117.0,3866.0,4441.714,1334.0,31.0,22.714,20677.753,416.102,478.066,143.58,3.337,2.445,1.24,173.0,19.682,1579.0,179.641,,,,,34602.0,3303258.0,355.533,3.724,46743.0,5.031,0.095,10.5,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59144,9/22/2020,199138.0,7021.0,4653.429,1360.0,26.0,24.143,21433.43,755.678,500.853,146.378,2.798,2.599,1.25,181.0,20.592,1561.0,177.593,,,,,63062.0,3366320.0,362.321,6.787,47499.0,5.112,0.098,10.2,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59145,9/23/2020,206263.0,7125.0,5017.857,1385.0,25.0,24.0,22200.301,766.871,540.077,149.069,2.691,2.583,1.25,168.0,19.113,1587.0,180.551,,,,,59351.0,3425671.0,368.709,6.388,48231.0,5.191,0.104,9.6,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59146,9/24/2020,214497.0,8234.0,5424.857,1416.0,31.0,25.857,23086.535,886.234,583.883,152.406,3.337,2.783,1.24,199.0,22.64,1623.0,184.646,,,,,67979.0,3493650.0,376.025,7.317,49541.0,5.332,0.11,9.1,tests performed,,,,,,,,,,,,,,81.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59147,9/25/2020,222887.0,8390.0,5860.571,1446.0,30.0,27.286,23989.56,903.024,630.779,155.634,3.229,2.937,1.21,207.0,23.55,1616.0,183.85,,,,,62717.0,3556367.0,382.775,6.75,50719.0,5.459,0.116,8.7,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59148,9/26/2020,228769.0,5882.0,6156.714,1471.0,25.0,27.0,24622.646,633.086,662.654,158.325,2.691,2.906,1.16,220.0,25.029,1648.0,187.491,,,,,46421.0,3602788.0,387.772,4.996,51232.0,5.514,0.12,8.3,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59149,9/27/2020,232183.0,3414.0,6276.0,1503.0,32.0,28.571,24990.098,367.452,675.492,161.769,3.444,3.075,1.1,226.0,25.712,1787.0,203.304,823.0,93.632,1705.0,193.975,25283.0,3628071.0,390.493,2.721,51345.0,5.526,0.122,8.2,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,1482.3,4.33,27.47,159.5414918
59150,9/28/2020,233342.0,1159.0,5889.286,1532.0,29.0,28.286,25114.842,124.744,633.87,164.891,3.121,3.044,1.05,221.0,25.143,1745.0,198.526,,,,,8220.0,3636291.0,391.378,0.885,47576.0,5.121,0.124,8.1,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59151,9/29/2020,238333.0,4991.0,5599.286,1567.0,35.0,29.571,25652.029,537.187,602.657,168.658,3.767,3.183,1.04,247.0,28.101,1917.0,218.094,,,,,34619.0,3670910.0,395.104,3.726,43513.0,4.683,0.129,7.8,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59152,9/30/2020,247411.0,9078.0,5878.286,1604.0,37.0,31.286,26629.103,977.075,632.686,172.64,3.982,3.367,1.05,251.0,28.556,1836.0,208.879,,,,,70151.0,3741061.0,402.654,7.55,45056.0,4.849,0.13,7.7,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59153,10/1/2020,255142.0,7731.0,5806.429,1650.0,46.0,33.429,27461.199,832.096,624.952,177.591,4.951,3.598,1.02,239.0,27.191,1804.0,205.238,,,,,65943.0,3807004.0,409.752,7.098,44765.0,4.818,0.13,7.7,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59154,10/2/2020,262200.0,7058.0,5616.143,1675.0,25.0,32.714,28220.859,759.66,604.471,180.282,2.691,3.521,0.99,251.0,28.556,1799.0,204.67,,,,,62164.0,3869168.0,416.443,6.691,44686.0,4.81,0.126,8.0,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59155,10/3/2020,264793.0,2593.0,5146.286,1712.0,37.0,34.429,28499.946,279.087,553.9,184.264,3.982,3.706,0.94,260.0,29.58,1774.0,201.825,,,,,25144.0,3894312.0,419.149,2.706,41646.0,4.482,0.124,8.1,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59156,10/4/2020,267730.0,2937.0,5078.143,1748.0,36.0,35.0,28816.059,316.112,546.566,188.139,3.875,3.767,0.89,264.0,30.035,1915.0,217.867,909.0,103.416,1669.0,189.88,26460.0,3920772.0,421.997,2.848,41814.0,4.5,0.121,8.2,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,1683.0,4.8,24.77,181.1430417
59157,10/5/2020,273451.0,5721.0,5729.857,1775.0,27.0,34.714,29431.816,615.757,616.71,191.045,2.906,3.736,0.85,270.0,30.718,1864.0,212.065,,,,,52215.0,3972987.0,427.617,5.62,48099.0,5.177,0.119,8.4,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59158,10/6/2020,278175.0,4724.0,5691.714,1820.0,45.0,36.143,29940.265,508.449,612.605,195.888,4.843,3.89,0.8,274.0,31.173,1867.0,212.406,,,,,47046.0,4020033.0,432.68,5.064,49875.0,5.368,0.114,8.8,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59159,10/7/2020,282340.0,4165.0,4989.857,1846.0,26.0,34.571,30388.548,448.283,537.064,198.687,2.798,3.721,0.76,281.0,31.969,1812.0,206.149,,,,,49231.0,4069264.0,437.979,5.299,46886.0,5.046,0.106,9.4,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59160,10/8/2020,286095.0,3755.0,4421.857,1893.0,47.0,34.714,30792.703,404.155,475.929,203.746,5.059,3.736,0.72,282.0,32.083,1779.0,202.394,,,,,49820.0,4119084.0,443.341,5.362,44583.0,4.799,0.099,10.1,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59161,10/9/2020,289058.0,2963.0,3836.857,1933.0,40.0,36.857,31111.613,318.911,412.965,208.051,4.305,3.967,0.69,270.0,30.718,1686.0,191.814,,,,,37349.0,4156433.0,447.361,4.02,41038.0,4.417,0.093,10.7,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59162,10/10/2020,289974.0,916.0,3597.286,1968.0,35.0,36.571,31210.203,98.59,387.18,211.818,3.767,3.936,0.67,276.0,31.4,1668.0,189.766,,,,,13467.0,4169900.0,448.811,1.449,39370.0,4.237,0.091,10.9,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59163,10/11/2020,291620.0,1646.0,3412.857,2014.0,46.0,38.0,31387.364,177.161,367.329,216.769,4.951,4.09,0.64,273.0,31.059,1805.0,205.352,721.0,82.027,1422.0,161.779,23119.0,4193019.0,451.299,2.488,38892.0,4.186,0.088,11.4,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,1974.7,5.51,35.47,212.5390163
59164,10/12/2020,294789.0,3169.0,3048.286,2044.0,30.0,38.429,31728.447,341.083,328.09,219.998,3.229,4.136,0.62,274.0,31.173,1729.0,196.706,,,,,47366.0,4240385.0,456.397,5.098,38200.0,4.112,0.08,12.5,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59165,10/13/2020,297125.0,2336.0,2707.143,2082.0,38.0,37.429,31979.873,251.426,291.373,224.088,4.09,4.028,0.59,285.0,32.424,1625.0,184.874,,,,,45317.0,4285702.0,461.275,4.878,37953.0,4.085,0.071,14.0,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59166,10/14/2020,299242.0,2117.0,2414.571,2117.0,35.0,38.714,32207.728,227.855,259.883,227.855,3.767,4.167,0.57,267.0,30.376,1545.0,175.772,,,,,41182.0,4326884.0,465.707,4.432,36803.0,3.961,0.066,15.2,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59167,10/15/2020,300854.0,1612.0,2108.429,2148.0,31.0,36.429,32381.229,173.501,226.932,231.191,3.337,3.921,0.55,267.0,30.376,1473.0,167.581,,,,,37649.0,4364533.0,469.759,4.052,35064.0,3.774,0.06,16.6,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59168,10/16/2020,302354.0,1500.0,1899.429,2182.0,34.0,35.571,32542.676,161.447,204.437,234.851,3.659,3.829,0.55,261.0,29.694,1358.0,154.498,,,,,34745.0,4399278.0,473.499,3.74,34692.0,3.734,0.055,18.3,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59169,10/17/2020,302765.0,411.0,1827.286,2214.0,32.0,35.143,32586.912,44.236,196.673,238.295,3.444,3.782,0.54,256.0,29.125,1290.0,146.761,,,,,14994.0,4414272.0,475.113,1.614,34910.0,3.757,0.052,19.1,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59170,10/18/2020,303687.0,922.0,1723.857,2247.0,33.0,33.286,32686.148,99.236,185.541,241.847,3.552,3.583,0.54,240.0,27.304,1340.0,152.45,543.0,61.776,932.0,106.032,27531.0,4441803.0,478.076,2.963,35541.0,3.825,0.049,20.6,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,2208.4,6.02,27.61,237.6923905
59171,10/19/2020,305204.0,1517.0,1487.857,2278.0,31.0,33.429,32849.424,163.276,160.14,245.184,3.337,3.598,0.53,255.0,29.011,1274.0,144.941,,,,,41854.0,4483657.0,482.581,4.505,34753.0,3.741,0.043,23.4,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59172,10/20/2020,306397.0,1193.0,1324.571,2298.0,20.0,30.857,32977.828,128.404,142.565,247.336,2.153,3.321,0.52,262.0,29.807,1225.0,139.366,,,,,42544.0,4526201.0,487.16,4.579,34357.0,3.698,0.039,25.9,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59173,10/21/2020,307569.0,1172.0,1189.571,2323.0,25.0,29.429,33103.972,126.144,128.035,250.027,2.691,3.167,0.52,255.0,29.011,1185.0,134.816,,,,,43454.0,4569655.0,491.837,4.677,34682.0,3.733,0.034,29.2,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59174,10/22/2020,308601.0,1032.0,1106.714,2352.0,29.0,29.143,33215.047,111.075,119.117,253.148,3.121,3.137,0.53,241.0,27.418,1119.0,127.307,,,,,35304.0,4604959.0,495.637,3.8,34347.0,3.697,0.032,31.0,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59175,10/23/2020,309450.0,849.0,1013.714,2378.0,26.0,28.0,33306.426,91.379,109.107,255.947,2.798,3.014,0.54,231.0,26.281,1059.0,120.481,,,,,30510.0,4635469.0,498.92,3.284,33742.0,3.632,0.03,33.3,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59176,10/24/2020,309696.0,246.0,990.143,2405.0,27.0,27.286,33332.903,26.477,106.57,258.853,2.906,2.937,0.55,232.0,26.394,1039.0,118.206,,,,,6661.0,4642130.0,499.637,0.717,32551.0,3.503,0.03,32.9,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59177,10/25/2020,310303.0,607.0,945.143,2440.0,35.0,27.571,33398.235,65.332,101.727,262.62,3.767,2.968,0.56,234.0,26.622,1062.0,120.822,361.0,41.07,658.0,74.86,21807.0,4663937.0,501.984,2.347,31733.0,3.415,0.03,33.6,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,2412.7,6.42,24.24,259.6814121
59178,10/26/2020,311187.0,884.0,854.714,2468.0,28.0,27.143,33493.381,95.146,91.994,265.633,3.014,2.921,0.57,224.0,25.484,982.0,111.721,,,,,41012.0,4704949.0,506.399,4.414,31613.0,3.403,0.027,37.0,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59179,10/27/2020,312074.0,887.0,811.0,2496.0,28.0,28.286,33588.849,95.469,87.289,268.647,3.014,3.044,0.58,213.0,24.233,916.0,104.212,,,,,41723.0,4746672.0,510.889,4.491,31496.0,3.39,0.026,38.8,tests performed,,,,,,,,,,,,,,85.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59180,10/28/2020,312797.0,723.0,746.857,2506.0,10.0,26.143,33666.667,77.817,80.385,269.723,1.076,2.814,0.59,206.0,23.436,896.0,101.937,,,,,35097.0,4781769.0,514.667,3.778,30302.0,3.261,0.025,40.6,tests performed,,,,,,,,,,,,,,46.3,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59181,10/29/2020,313441.0,644.0,691.429,2525.0,19.0,24.714,33735.981,69.314,74.419,271.768,2.045,2.66,0.61,202.0,22.981,858.0,97.613,,,,,37605.0,4819374.0,518.714,4.047,30631.0,3.297,0.023,44.3,tests performed,,,,,,,,,,,,,,40.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59182,10/30/2020,314121.0,680.0,667.286,2536.0,11.0,22.571,33809.17,73.189,71.821,272.952,1.184,2.429,0.64,198.0,22.526,787.0,89.536,,,,,32646.0,4852020.0,522.228,3.514,30936.0,3.33,0.022,46.4,tests performed,,,,,,,,,,,,,,40.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59183,10/31/2020,314349.0,228.0,664.714,2561.0,25.0,22.286,33833.71,24.54,71.544,275.643,2.691,2.399,0.67,184.0,20.933,759.0,86.35,,,,,8027.0,4860047.0,523.092,0.864,31131.0,3.351,0.021,46.8,tests performed,,,,,,,,,,,,,,40.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59184,11/1/2020,315007.0,658.0,672.0,2580.0,19.0,20.0,33904.531,70.821,72.328,277.688,2.045,2.153,0.7,187.0,21.275,800.0,91.015,258.0,29.352,443.0,50.399,22643.0,4882690.0,525.529,2.437,31250.0,3.363,0.022,46.5,tests performed,,,,,,,,,,,,,,40.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,2489.0,6.48,8.92,267.8936605
59185,11/2/2020,315795.0,788.0,658.286,2596.0,16.0,18.286,33989.345,84.813,70.852,279.41,1.722,1.968,0.73,196.0,22.299,755.0,85.895,,,,,35817.0,4918507.0,529.384,3.855,30508.0,3.284,0.022,46.3,tests performed,,,,,,,,,,,,,,40.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59186,11/3/2020,316641.0,846.0,652.429,2622.0,26.0,18.0,34080.4,91.056,70.222,282.209,2.798,1.937,0.75,187.0,21.275,731.0,83.165,,,,,41558.0,4960065.0,533.857,4.473,30485.0,3.281,0.021,46.7,tests performed,,,,,,,,,,,,,,40.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59187,11/4/2020,317410.0,769.0,659.0,2639.0,17.0,19.0,34163.169,82.768,70.929,284.038,1.83,2.045,0.76,180.0,20.478,705.0,80.207,,,,,39793.0,4999858.0,538.14,4.283,31156.0,3.353,0.021,47.3,tests performed,,,,,,,,,,,,,,65.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59188,11/5/2020,317980.0,570.0,648.429,2652.0,13.0,18.143,34224.518,61.35,69.791,285.438,1.399,1.953,0.77,174.0,19.796,696.0,79.183,,,,,35369.0,5035227.0,541.947,3.807,30836.0,3.319,0.021,47.6,tests performed,,,,,,,,,,,,,,65.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59189,11/6/2020,318671.0,691.0,650.0,2668.0,16.0,18.857,34298.891,74.373,69.96,287.16,1.722,2.03,0.8,156.0,17.748,669.0,76.111,,,,,31589.0,5066816.0,545.347,3.4,30685.0,3.303,0.021,47.2,tests performed,,,,,,,,,,,,,,65.74,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
